kings,___ and ___
and,___ and ___
princes,___ and ___
the,The Adj Noun
golden,The Adj Noun
sword,The Adj Noun
crimson,None
frost,None
slaves,___ of ___
of,___ of ___
the,___ of ___
mastery,___ of ___
roseblood,One Word
who,None
goes,None
there?,None
the,None
stainless,None
steel,None
rat,None
the,___ of ___
state,___ of ___
of,___ of ___
the,___ of ___
art,___ of ___
"chobits,",None
vol.,None
6,None
return,___ of ___
of,___ of ___
the,___ of ___
guardian-king,___ of ___
the,None
woman,None
who,None
loved,None
reindeer,None
thirty,None
nights,None
with,None
a,None
highland,None
husband,None
shadow's,None
witness,None
split,None
infinity,None
pleasure,One Word
the,The Adj Noun
darkest,The Adj Noun
fire,The Adj Noun
about,None
a,None
dragon,None
nightmare,One Word
prophet,One Word
inner,None
demons,None
rival,None
demons,None
carrier,___ of ___
of,___ of ___
the,___ of ___
mark,___ of ___
the,___ and ___
three,___ and ___
little,___ and ___
wolves,___ and ___
and,___ and ___
the,___ and ___
big,___ and ___
bad,___ and ___
pig,___ and ___
"ashes,",None
ashes,None
the,___ of ___
dead,___ of ___
of,___ of ___
night,___ of ___
oracle,One Word
don't,None
hex,None
with,None
texas,None
stay,___ of ___
out,___ of ___
of,___ of ___
the,___ of ___
basement,___ of ___
this,___ of ___
book,___ of ___
is,___ of ___
full,___ of ___
of,___ of ___
spiders,___ of ___
the,None
sandman,None
"omnibus,",None
vol.,None
1,None
life,None
before,None
legend,None
the,"""The"" One Word"
key,"""The"" One Word"
darkness,None
hunts,None
just,None
in,None
case,None
by,None
darkness,None
hid,None
attack,None
on,None
titan:,None
no,None
"regrets,",None
vol.,None
1,None
grounded:,___ of ___
the,___ of ___
adventures,___ of ___
of,___ of ___
rapunzel,___ of ___
the,None
shadow,None
over,None
innsmouth,None
den,___ of ___
of,___ of ___
wolves,___ of ___
the,The Adj Noun
plague,The Adj Noun
dogs,The Adj Noun
the,___ of ___
encyclopedia,___ of ___
of,___ of ___
early,___ of ___
earth,___ of ___
the,None
power,None
that,None
preserves,None
tempest,None
rising,None
wildwing,One Word
the,"""The"" One Word"
highwayman,"""The"" One Word"
the,The Adj Noun
immortal,The Adj Noun
realm,The Adj Noun
secrets,___ of ___
of,___ of ___
the,___ of ___
shopping,___ of ___
mall,___ of ___
raintree:,None
inferno,None
/,None
raintree:,None
sanctuary,None
/,None
raintree:,None
haunted,None
tempestuous,One Word
circles,___ of ___
of,___ of ___
seven,___ of ___
ronin,One Word
found,One Word
demon,None
apocalypse,None
enchantress,None
from,None
the,None
stars,None
deadly,None
little,None
voices,None
black,None
moon,None
rise,One Word
the,___ of ___
foot,___ of ___
book:,___ of ___
dr.,___ of ___
seuss's,___ of ___
wacky,___ of ___
book,___ of ___
of,___ of ___
opposites,___ of ___
the,The Adj Noun
dark,The Adj Noun
rival,The Adj Noun
avatar:,None
the,None
last,None
airbender:,None
the,None
"search,",None
part,None
1,None
the,___ of ___
book,___ of ___
of,___ of ___
atrus,___ of ___
in,None
the,None
ruins,None
unchained,None
-,None
nephilim,None
rising,None
sins,___ of ___
of,___ of ___
the,___ of ___
demon,___ of ___
mass,None
effect:,None
ascension,None
secret,One Word
tales,None
from,None
the,None
perilous,None
realm,None
insignia,One Word
the,___ of ___
world,___ of ___
of,___ of ___
robert,___ of ___
jordan's,___ of ___
the,___ of ___
wheel,___ of ___
of,___ of ___
time,___ of ___
hunted,One Word
armageddon,None
outta,None
here,None
borders,___ of ___
of,___ of ___
infinity,___ of ___
dark,None
frost,None
magic,None
marks,None
the,None
spot,None
the,___ of ___
facts,___ of ___
of,___ of ___
life,___ of ___
locke,___ and ___
&,___ and ___
"key,",___ and ___
vol.,___ and ___
5:,___ and ___
clockworks,___ and ___
"mirror,",None
mirror,None
rebel,One Word
mirror,None
mirror,None
confessions,___ of ___
of,___ of ___
a,___ of ___
crap,___ of ___
artist,___ of ___
betwixt,One Word
dragon,None
harper,None
ironhand's,None
daughter,None
shadowbred,One Word
dawn,___ of ___
of,___ of ___
night,___ of ___
you,None
wish,None
"blood,",___ and ___
body,___ and ___
and,___ and ___
mind,___ and ___
the,The Adj Noun
river,The Adj Noun
king,The Adj Noun
personal,None
demons,None
lion,___ of ___
of,___ of ___
ireland,___ of ___
the,___ of ___
shadow,___ of ___
of,___ of ___
the,___ of ___
bear,___ of ___
songmaster,One Word
jaina,___ of ___
proudmoore:,___ of ___
tides,___ of ___
of,___ of ___
war,___ of ___
legend,One Word
practical,None
demonkeeping,None
flash,None
point,None
the,None
day,None
the,None
crayons,None
quit,None
lies,___ and ___
&,___ and ___
omens,___ and ___
darkness,None
splintered,None
tegami,None
bachi:,None
letter,None
"bee,",None
volume,None
1,None
blackwater:,None
the,None
complete,None
caskey,None
family,None
saga,None
random,___ of ___
acts,___ of ___
of,___ of ___
senseless,___ of ___
violence,___ of ___
crimson,None
bound,None
resistance,One Word
laurus,One Word
the,None
boy,None
on,None
the,None
bridge,None
persepolis,None
rising,None
how,None
to,None
run,None
with,None
a,None
naked,None
werewolf,None
the,___ of ___
land,___ of ___
of,___ of ___
laughs,___ of ___
the,The Adj Noun
illearth,The Adj Noun
war,The Adj Noun
outlaws,___ of ___
of,___ of ___
the,___ of ___
marsh,___ of ___
damien,One Word
rogue,One Word
walking,None
on,None
glass,None
the,___ of ___
last,___ of ___
defender,___ of ___
of,___ of ___
camelot,___ of ___
vampire,None
hunter,None
d,None
heir,___ of ___
of,___ of ___
sea,___ of ___
and,___ of ___
fire,___ of ___
harpist,None
in,None
the,None
wind,None
bradbury,___ of ___
stories:,___ of ___
100,___ of ___
of,___ of ___
his,___ of ___
most,___ of ___
celebrated,___ of ___
tales,___ of ___
the,The Adj Noun
mayfair,The Adj Noun
moon,The Adj Noun
kindred,One Word
the,___ of ___
ballad,___ of ___
of,___ of ___
aramei,___ of ___
riveted,One Word
the,The Adj Noun
rising,The Adj Noun
force,The Adj Noun
mass,None
effect:,None
retribution,None
the,None
devil's,None
right,None
hand,None
the,___ of ___
harper,___ of ___
hall,___ of ___
of,___ of ___
pern,___ of ___
the,The Adj Noun
forgotten,The Adj Noun
ones,The Adj Noun
illuminate,One Word
legend,None
trilogy,None
boxed,None
set,None
darkness,None
falls,None
tales,___ of ___
of,___ of ___
terror,___ of ___
from,___ of ___
the,___ of ___
black,___ of ___
ship,___ of ___
stranger,___ and ___
and,___ and ___
stranger,___ and ___
batman:,None
hush,None
it's,None
all,None
greek,None
to,None
me,None
the,None
zodiac,None
legacy:,None
convergence,None
tales,___ of ___
of,___ of ___
the,___ of ___
peculiar,___ of ___
daredevil:,None
the,None
man,None
without,None
fear,None
the,"""The"" One Word"
falconer,"""The"" One Word"
the,None
shadows,None
between,None
us,None
bring,___ of ___
me,___ of ___
the,___ of ___
head,___ of ___
of,___ of ___
prince,___ of ___
charming,___ of ___
the,The Adj Noun
seeing,The Adj Noun
stone,The Adj Noun
enchanter,One Word
olivia,One Word
homecoming,One Word
leven,___ and ___
thumps,___ and ___
and,___ and ___
the,___ and ___
whispered,___ and ___
secret,___ and ___
the,___ of ___
anvil,___ of ___
of,___ of ___
the,___ of ___
world,___ of ___
life,None
sucks,None
shadowrealm,One Word
ecstasy,One Word
halo:,___ of ___
the,___ of ___
fall,___ of ___
of,___ of ___
"reach,",___ of ___
the,___ of ___
"flood,",___ of ___
first,___ of ___
strike,___ of ___
the,The Adj Noun
lost,The Adj Noun
queen,The Adj Noun
the,The Adj Noun
seventh,The Adj Noun
daughter,The Adj Noun
bliss,One Word
reincarnation,One Word
bloodchild,___ and ___
and,___ and ___
other,___ and ___
stories,___ and ___
his,None
purrfect,None
mate,None
black,None
trillium,None
the,The Adj Noun
deepest,The Adj Noun
cut,The Adj Noun
lost,One Word
uther,One Word
darke,One Word
hold,None
me,None
"closer,",None
necromancer,None
immortal,One Word
an,___ of ___
oath,___ of ___
of,___ of ___
the,___ of ___
blood,___ of ___
the,___ of ___
end,___ of ___
of,___ of ___
the,___ of ___
world,___ of ___
the,"""The"" One Word"
paradox,"""The"" One Word"
black,None
wolves,None
reawakened,One Word
the,___ of ___
house,___ of ___
of,___ of ___
shattered,___ of ___
wings,___ of ___
updraft,One Word
dreamstrider,One Word
an,___ of ___
inheritance,___ of ___
of,___ of ___
ashes,___ of ___
hunter,One Word
city,___ of ___
of,___ of ___
blades,___ of ___
the,The Adj Noun
spider's,The Adj Noun
war,The Adj Noun
the,___ of ___
price,___ of ___
of,___ of ___
valour,___ of ___
the,The Adj Noun
dinosaur,The Adj Noun
lords,The Adj Noun
batman:,None
"knightfall,",None
part,None
one:,None
broken,None
bat,None
the,None
ones,None
who,None
walk,None
away,None
from,None
omelas,None
homecoming,One Word
the,The Adj Noun
wolf,The Adj Noun
wilder,The Adj Noun
a,___ of ___
map,___ of ___
of,___ of ___
days,___ of ___
spin,None
the,None
dawn,None
moon,None
dance,None
starcrossed,One Word
exile's,None
honor,None
charlotte,None
sometimes,None
deathwish,One Word
vampire,None
crush,None
original,None
sin,None
dreaming,None
awake,None
the,The Adj Noun
fairy,The Adj Noun
rebel,The Adj Noun
eragon's,None
guide,None
to,None
alagaësia,None
bone:,None
quest,None
for,None
the,None
"spark,",None
vol.,None
1,None
the,The Adj Noun
fallen,The Adj Noun
legacies,The Adj Noun
stronghold,One Word
legend,___ of ___
of,___ of ___
the,___ of ___
sword,___ of ___
fury's,None
kiss,None
uncle,___ of ___
montague's,___ of ___
tales,___ of ___
of,___ of ___
terror,___ of ___
archangel's,None
enigma,None
the,"""The"" One Word"
initiation,"""The"" One Word"
paladin,One Word
bellefleur,One Word
the,___ of ___
complete,___ of ___
works,___ of ___
of,___ of ___
edgar,___ of ___
allan,___ of ___
poe,___ of ___
bob,One Word
"xxxholic,",None
vol.,None
2,None
madouc,One Word
devil's,None
footsteps,None
dark,None
moon,None
murder,None
game,None
the,None
tough,None
guide,None
to,None
fantasyland,None
she,None
who,None
remembers,None
the,None
girl,None
with,None
glass,None
feet,None
conrad's,None
fate,None
blackout,One Word
masters,___ and ___
&,___ and ___
slayers,___ and ___
eternal,None
hunter,None
revelations,One Word
the,"""The"" One Word"
rats,"""The"" One Word"
the,The Adj Noun
neptune,The Adj Noun
project,The Adj Noun
chimera,One Word
library,___ of ___
of,___ of ___
the,___ of ___
dead,___ of ___
messiah's,None
handbook:,None
reminders,None
for,None
the,None
advanced,None
soul,None
people,___ of ___
of,___ of ___
the,___ of ___
fire,___ of ___
a,None
whole,None
new,None
world,None
inherit,None
the,None
stars,None
the,The Adj Noun
vanishing,The Adj Noun
throne,The Adj Noun
on,None
stranger,None
tides,None
outbound,None
flight,None
first,None
frost,None
the,The Adj Noun
cloak,The Adj Noun
society,The Adj Noun
island,___ of ___
of,___ of ___
dragons,___ of ___
touched,One Word
unfaithful,One Word
nausicaä,___ of ___
of,___ of ___
the,___ of ___
valley,___ of ___
of,___ of ___
the,___ of ___
"wind,",___ of ___
vol.,___ of ___
6,___ of ___
before,None
the,None
coffee,None
gets,None
cold,None
the,The Adj Noun
peddler's,The Adj Noun
road,The Adj Noun
the,___ of ___
book,___ of ___
of,___ of ___
d'ni,___ of ___
re:,None
colonised,None
planet,None
"5,",None
shikasta,None
the,"""The"" One Word"
regulators,"""The"" One Word"
x-men:,None
the,None
dark,None
phoenix,None
saga,None
heaven,___ and ___
and,___ and ___
earth,___ and ___
vampire,None
rites,None
trilogy,None
the,None
stand:,None
captain,None
trips,None
freewill,One Word
the,The Adj Noun
golden,The Adj Noun
spiral,The Adj Noun
nathaniel,One Word
sailor,None
twain:,None
or:,None
the,None
mermaid,None
in,None
the,None
hudson,None
johnny,None
angel,None
sixty-one,None
nails,None
island,___ of ___
of,___ of ___
fire,___ of ___
the,___ of ___
wheel,___ of ___
of,___ of ___
time,___ of ___
series,___ of ___
by,___ of ___
robert,___ of ___
jordan,___ of ___
red-headed,None
stepchild,None
the,The Adj Noun
lost,The Adj Noun
conspiracy,The Adj Noun
mermen,One Word
mermadmen,One Word
red,None
"river,",None
vol.,None
1,None
forge,___ of ___
of,___ of ___
darkness,___ of ___
on,___ of ___
the,___ of ___
edge,___ of ___
of,___ of ___
gone,___ of ___
the,The Adj Noun
grand,The Adj Noun
tour,The Adj Noun
complete,None
shorter,None
fiction,None
runaways,None
"deluxe,",None
vol.,None
1,None
leven,___ of ___
thumps,___ of ___
and,___ of ___
the,___ of ___
wrath,___ of ___
of,___ of ___
ezra,___ of ___
y:,___ and ___
the,___ and ___
last,___ and ___
"man,",___ and ___
vol.,___ and ___
10:,___ and ___
whys,___ and ___
and,___ and ___
wherefores,___ and ___
the,The Adj Noun
last,The Adj Noun
leopard,The Adj Noun
a,___ of ___
chalice,___ of ___
of,___ of ___
wind,___ of ___
dull,None
boy,None
the,The Adj Noun
glass,The Adj Noun
swallow,The Adj Noun
awry,One Word
berserk,One Word
storybound,One Word
a,___ of ___
cast,___ of ___
of,___ of ___
stones,___ of ___
the,"""The"" One Word"
firebird,"""The"" One Word"
the,"""The"" One Word"
originals,"""The"" One Word"
the,"""The"" One Word"
prey,"""The"" One Word"
shiva's,None
fire,None
ruin,None
box,None
set,None
1-3,None
the,None
evil,None
we,None
love,None
"yu-gi-oh!,",None
vol.,None
1:,None
the,None
millenium,None
puzzle,None
the,"""The"" One Word"
drafter,"""The"" One Word"
the,"""The"" One Word"
veil,"""The"" One Word"
dark,None
heir,None
cracked,One Word
sword,None
art,None
online:,None
"progressive,",None
vol.,None
1,None
inherit,None
the,None
stars,None
i,None
am,None
princess,None
x,None
the,The Adj Noun
water,The Adj Noun
dancer,The Adj Noun
prentice,None
alvin,None
quest,None
for,None
lost,None
heroes,None
summer,One Word
touch,___ of ___
of,___ of ___
darkness,___ of ___
robot,None
dreams,None
the,___ of ___
secret,___ of ___
of,___ of ___
platform,___ of ___
13,___ of ___
awakening,One Word
into,None
the,None
dreaming,None
bourne,One Word
dracula,None
the,None
un-dead,None
captain,___ of ___
"marvel,",___ of ___
volume,___ of ___
1:,___ of ___
in,___ of ___
pursuit,___ of ___
of,___ of ___
flight,___ of ___
flyaway,One Word
tangle,___ of ___
of,___ of ___
need,___ of ___
the,"""The"" One Word"
hunt,"""The"" One Word"
the,The Adj Noun
drowning,The Adj Noun
girl,The Adj Noun
the,___ of ___
adventures,___ of ___
of,___ of ___
baron,___ of ___
münchausen,___ of ___
touch,One Word
night,None
broken,None
the,The Adj Noun
fog,The Adj Noun
diver,The Adj Noun
brokenhearted,One Word
the,The Adj Noun
blackthorn,The Adj Noun
key,The Adj Noun
prince,___ of ___
lestat,___ of ___
and,___ of ___
the,___ of ___
realms,___ of ___
of,___ of ___
atlantis,___ of ___
nausicaä,___ of ___
of,___ of ___
the,___ of ___
valley,___ of ___
of,___ of ___
the,___ of ___
"wind,",___ of ___
vol.,___ of ___
5,___ of ___
predator,None
vs,None
prey,None
the,The Adj Noun
baker's,The Adj Noun
boy,The Adj Noun
real,None
vampires,None
have,None
curves,None
little,None
pilgrim's,None
